condition,ROI_ID,channel,distance_reference_px,raw_mean,filtered,normalized,profile_stack_SD
NIR,M4_002,Lab_a,20.39999999999985,-6.968550205230713,-6.968241281587959,0.08986837050453042,0.5409168004989624
NIR,M4_002,Lab_a,20.599999999999852,-6.97189474105835,-7.017534797467714,0.03863971717894612,0.49692320823669434
NIR,M4_002,Lab_a,20.799999999999848,-7.038693428039551,-7.068738951767962,-0.014574581348185326,0.5413249731063843
NIR,M4_002,Lab_a,20.999999999999844,-7.191936016082764,-7.118617167992689,-0.06641088885986979,0.5735767483711243
NIR,M4_002,Lab_a,21.199999999999847,-7.281773567199707,-7.164490279545993,-0.1140848615272421,0.6041467189788818
NIR,M4_002,Lab_a,21.39999999999985,-7.333944797515869,-7.204468318443258,-0.15563233605311258,0.594260573387146
NIR,M4_002,Lab_a,21.599999999999845,-7.273569107055664,-7.2375603850277,-0.19002351259277975,0.5090177655220032
NIR,M4_002,Lab_a,21.79999999999984,-7.290538311004639,-7.263630312695765,-0.21711687898985815,0.49775972962379456
NIR,M4_002,Lab_a,21.999999999999844,-7.323213577270508,-7.283216404123882,-0.23747187030802255,0.622836709022522
UV,M4_005,Lab_a,-22.0,5.524075031280518,5.53561757946108,-0.00520860875071037,0.7629958391189575
UV,M4_005,Lab_a,-21.8,5.568979263305664,5.530803640590886,-0.0058275295022464195,0.8309914469718933
UV,M4_005,Lab_a,-21.6,5.601154804229736,5.519928246331912,-0.007225762294459423,0.8283036351203918
UV,M4_005,Lab_a,-21.400000000000002,5.603872299194336,5.501003844847203,-0.00965884362455395,0.790421724319458
UV,M4_005,Lab_a,-21.200000000000003,5.583280563354492,5.4723965774682775,-0.013336836200484191,0.7672815322875977
UV,M4_005,Lab_a,-21.000000000000004,5.535974502563477,5.433141042822392,-0.01838386019894216,0.7603586316108704
UV,M4_005,Lab_a,-20.800000000000004,5.478793621063232,5.383182694871584,-0.024806928520531506,0.7938916087150574
UV,M4_005,Lab_a,-20.600000000000005,5.403492450714111,5.323502590285872,-0.03247990821095431,0.8562367558479309
UV,M4_005,Lab_a,-20.400000000000006,5.320919513702393,5.256096273983367,-0.04114623511479763,0.9689900279045105
UV,M4_005,Lab_a,-20.200000000000006,5.22501802444458,5.183797096842296,-0.05044162964683958,1.1166123151779175
UV,M4_005,Lab_a,-20.000000000000007,5.096568584442139,5.109957288884226,-0.05993510072468071,1.2635082006454468
UV,M4_005,Lab_a,-19.800000000000008,4.95491361618042,5.038028926803095,-0.06918282013209659,1.3919204473495483
UV,M4_005,Lab_a,-19.60000000000001,4.853268146514893,4.971119637635693,-0.07778524501801098,1.4840781688690186
UV,M4_005,Lab_a,-19.40000000000001,4.79289436340332,4.911617198014272,-0.0854353825959381,1.5517045259475708
UV,M4_005,Lab_a,-19.20000000000001,4.7655744552612305,4.860967827934701,-0.09194729457483068,1.6214591264724731
UV,M4_005,Lab_a,-19.00000000000001,4.763914585113525,4.819649142452992,-0.09725957471805323,1.6712429523468018
UV,M4_005,Lab_a,-18.80000000000001,4.746302604675293,4.787320270823734,-0.10141604825555045,1.6802700757980347
UV,M4_005,Lab_a,-18.600000000000012,4.726017475128174,4.763084417787519,-0.10453201478104263,1.6922134160995483
UV,M4_005,Lab_a,-18.400000000000013,4.704046726226807,4.7457838614026375,-0.10675632083237609,1.6987075805664062
UV,M4_005,Lab_a,-18.200000000000014,4.700078964233398,4.734258920564274,-0.10823806483399866,1.6504759788513184
UV,M4_005,Lab_a,-18.000000000000014,4.707711219787598,4.727551725787297,-0.10910039859934158,1.591073751449585
UV,M4_005,Lab_a,-17.800000000000015,4.710251331329346,4.7250630843317944,-0.10942035942175252,1.5552138090133667
UV,M4_005,Lab_a,-17.600000000000016,4.712033271789551,4.726674606959605,-0.10921316842435587,1.5292916297912598
UV,M4_005,Lab_a,-17.400000000000016,4.720487594604492,4.732840125600761,-0.1084204771306171,1.5327839851379395
UV,M4_005,Lab_a,-17.200000000000017,4.725609302520752,4.7446181770617315,-0.10690619108369862,1.5591418743133545
UV,M4_005,Lab_a,-17.000000000000018,4.722488880157471,4.763605414222506,-0.10446503106691901,1.5674940347671509
UV,M4_005,Lab_a,-16.80000000000002,4.712273597717285,4.791741766830286,-0.10084758328225546,1.561280608177185
UV,M4_005,Lab_a,-16.60000000000002,4.70570182800293,4.831000620083973,-0.09580013261547252,1.5715885162353516
UV,M4_005,Lab_a,-16.40000000000002,4.721161842346191,4.883025118571304,-0.0891114224821915,1.5741968154907227
UV,M4_005,Lab_a,-16.20000000000002,4.79120397567749,4.948799740322464,-0.08065488004907516,1.5735665559768677
UV,M4_005,Lab_a,-16.00000000000002,4.917016983032227,5.028447693304442,-0.07041466465641005,1.580456018447876
UV,M4_005,Lab_a,-15.800000000000022,5.050539970397949,5.121201604588675,-0.058489436266954645,1.5654933452606201
UV,M4_005,Lab_a,-15.600000000000023,5.171683311462402,5.225538691717226,-0.04507497669030517,1.5101183652877808
UV,M4_005,Lab_a,-15.400000000000023,5.294756889343262,5.3394222881492714,-0.030433137025959185,1.3876782655715942
UV,M4_005,Lab_a,-15.200000000000024,5.4208903312683105,5.460582354924332,-0.014855772708171379,1.2002261877059937
UV,M4_005,Lab_a,-15.000000000000025,5.555341720581055,5.586767494408949,0.0013676575156831466,1.0308380126953125
UV,M4_005,Lab_a,-14.800000000000026,5.728244304656982,5.715926067677626,0.017973377569528447,0.886025607585907
UV,M4_005,Lab_a,-14.600000000000026,5.888463020324707,5.846299507752399,0.034735291188959155,0.7786077260971069
UV,M4_005,Lab_a,-14.400000000000027,6.00577974319458,5.9764214021197235,0.05146486396184023,0.6977736949920654
UV,M4_005,Lab_a,-14.200000000000028,6.106979846954346,6.105036795441066,0.06800074820133718,0.6442893743515015
UV,M4_005,Lab_a,-14.000000000000028,6.227652072906494,6.230979027374053,0.08419294817311276,0.6068258285522461
UV,M4_005,Lab_a,-13.80000000000003,6.358014106750488,6.35306245038862,0.09988902698917333,0.6049784421920776
UV,M4_005,Lab_a,-13.60000000000003,6.498157978057861,6.47005156787594,0.11493013874177574,0.6123305559158325
UV,M4_005,Lab_a,-13.40000000000003,6.668972969055176,6.580739678067305,0.1291611396316931,0.595537006855011
UV,M4_005,Lab_a,-13.200000000000031,6.795783519744873,6.6841269917667425,0.1424534882924406,0.5837332010269165
UV,M4_005,Lab_a,-13.000000000000032,6.868969917297363,6.779634879999522,0.15473279128248152,0.5765666961669922
UV,M4_005,Lab_a,-12.800000000000033,6.926368236541748,6.867282377409311,0.16600149585681478,0.5806232690811157
UV,M4_005,Lab_a,-12.600000000000033,6.9987592697143555,6.94776576877291,0.1763491222833457,0.593349277973175
UV,M4_005,Lab_a,-12.400000000000034,7.050668239593506,7.022426251664842,0.18594810628117384,0.589641273021698
UV,M4_005,Lab_a,-12.200000000000035,7.0950469970703125,7.09313162550948,0.1950385879631303,0.5337749719619751
UV,M4_005,Lab_a,-12.000000000000036,7.1675944328308105,7.162113617394352,0.20390749706461092,0.4911509156227112
UV,M4_005,Lab_a,-11.800000000000036,7.2199201583862305,7.231786256620395,0.21286520163752765,0.46188732981681824
UV,M4_005,Lab_a,-11.600000000000037,7.263684272766113,7.304544901244934,0.22221966920058275,0.46222129464149475
UV,M4_005,Lab_a,-11.400000000000038,7.319248676300049,7.382532389438083,0.23224640117712803,0.496124804019928
UV,M4_005,Lab_a,-11.200000000000038,7.385229110717773,7.467360627181801,0.243152637851816,0.5396444201469421
UV,M4_005,Lab_a,-11.000000000000039,7.454571723937988,7.559813538938174,0.25503916719273373,0.5846147537231445
UV,M4_005,Lab_a,-10.80000000000004,7.551281452178955,7.659593202287272,0.26786768577039977,0.6619645357131958
UV,M4_005,Lab_a,-10.60000000000004,7.696946620941162,7.765197995077555,0.28144513232341983,0.7254109978675842
UV,M4_005,Lab_a,-10.400000000000041,7.850275039672852,7.87400784484285,0.29543464814553094,0.7589788436889648
UV,M4_005,Lab_a,-10.200000000000042,8.025429725646973,7.9826072161011385,0.30939710306818924,0.7912931442260742
UV,M4_005,Lab_a,-10.000000000000043,8.1883544921875,8.087314560956404,0.32285916611398524,0.7977306246757507
UV,M4_005,Lab_a,-9.800000000000043,8.320103645324707,8.184816668236403,0.3353948627942482,0.7863171100616455
UV,M4_005,Lab_a,-9.600000000000044,8.4113130569458,8.272777961903364,0.34670391167301795,0.8088325262069702
UV,M4_005,Lab_a,-9.400000000000045,8.475879669189453,8.350295934483537,0.35667027874592055,0.8388645052909851
UV,M4_005,Lab_a,-9.200000000000045,8.511847496032715,8.41811167921923,0.3653892452366805,0.8439707159996033
UV,M4_005,Lab_a,-9.000000000000046,8.527094841003418,8.47853648116796,0.37315796952711067,0.8691841959953308
UV,M4_005,Lab_a,-8.800000000000047,8.541910171508789,8.535119810855857,0.38043280160935317,0.8985544443130493
UV,M4_005,Lab_a,-8.600000000000048,8.547689437866211,8.592127648286898,0.38776221200231054,0.9030491709709167
UV,M4_005,Lab_a,-8.400000000000048,8.546550750732422,8.65392671292388,0.39570762314289726,0.9230852723121643
UV,M4_005,Lab_a,-8.200000000000049,8.567591667175293,8.724388835527158,0.4047668303851123,0.9540888071060181
UV,M4_005,Lab_a,-8.00000000000005,8.655455589294434,8.80641669993839,0.4153130273471536,0.9535204768180847
UV,M4_005,Lab_a,-7.8000000000000504,8.776141166687012,8.90165342343742,0.42755746710246556,0.9751164317131042
UV,M4_005,Lab_a,-7.600000000000051,8.905481338500977,9.010393805195896,0.4415380515292792,0.9843448996543884
UV,M4_005,Lab_a,-7.400000000000052,9.057043075561523,9.131663358213823,0.45712949232571465,0.9864140748977661
UV,M4_005,Lab_a,-7.200000000000053,9.205913543701172,9.263402700360764,0.4740670178836901,0.9275906682014465
UV,M4_005,Lab_a,-7.000000000000053,9.348319053649902,9.402691415142353,0.49197515472499354,0.8301593065261841
UV,M4_005,Lab_a,-6.800000000000054,9.51761531829834,9.545980654903095,0.5103976329390066,0.7697221636772156
UV,M4_005,Lab_a,-6.600000000000055,9.714158058166504,9.689326857505842,0.5288274347784195,0.7337193489074707
UV,M4_005,Lab_a,-6.400000000000055,9.904863357543945,9.828643199815657,0.5467391236487358,0.7272541522979736
UV,M4_005,Lab_a,-6.200000000000056,10.075864791870117,9.959984595823611,0.5636254858807833,0.7441582679748535
UV,M4_005,Lab_a,-6.000000000000057,10.21444034576416,10.079863578382131,0.5790381431618882,0.7207400798797607
UV,M4_005,Lab_a,-5.8000000000000576,10.323781967163086,10.185580072484154,0.5926299509815702,0.6800963878631592
UV,M4_005,Lab_a,-5.600000000000058,10.418499946594238,10.275536970486375,0.6041955716549249,0.6408159136772156
UV,M4_005,Lab_a,-5.400000000000059,10.506667137145996,10.349510034080263,0.6137061752058802,0.6155139803886414
UV,M4_005,Lab_a,-5.20000000000006,10.552436828613281,10.40883709625908,0.6213337647744733,0.6214706897735596
UV,M4_005,Lab_a,-5.00000000000006,10.56682300567627,10.456485357325295,0.6274598287615086,0.618100643157959
UV,M4_005,Lab_a,-4.800000000000061,10.54306697845459,10.496960506403397,0.6326636567205747,0.599295437335968
UV,M4_005,Lab_a,-4.600000000000062,10.506333351135254,10.536025798621427,0.6376862215412995,0.6024476289749146
UV,M4_005,Lab_a,-4.4000000000000625,10.474896430969238,10.580223685070838,0.6433686761455619,0.6177319288253784
UV,M4_005,Lab_a,-4.200000000000063,10.473952293395996,10.636232467465117,0.6505696395617605,0.6472923159599304
UV,M4_005,Lab_a,-4.000000000000064,10.495621681213379,10.710123944714034,0.6600697536812324,0.674738347530365
UV,M4_005,Lab_a,-3.8000000000000647,10.54763412475586,10.806611348700898,0.6724749915123683,0.7127858400344849
UV,M4_005,Lab_a,-3.6000000000000654,10.651656150817871,10.928402454029648,0.6881334874910329,0.7629445195198059
UV,M4_005,Lab_a,-3.400000000000066,10.80703353881836,11.075766690240902,0.70707988176083,0.7980285286903381
UV,M4_005,Lab_a,-3.200000000000067,11.038352012634277,11.246402099858958,0.7290182151728625,0.6768332719802856
UV,M4_005,Lab_a,-3.0000000000000675,11.316900253295898,11.435647035022978,0.7533491467975458,0.5197689533233643
UV,M4_005,Lab_a,-2.800000000000068,11.61679458618164,11.637020075065127,0.7792393703011427,0.38448089361190796
UV,M4_005,Lab_a,-2.600000000000069,11.9107084274292,11.843006404748529,0.805722717392057,0.3277846872806549
UV,M4_005,Lab_a,-2.4000000000000696,12.1709566116333,12.045963455554828,0.8318165947348537,0.38188886642456055
UV,M4_005,Lab_a,-2.2000000000000703,12.415253639221191,12.239002465748701,0.8566353247782913,0.4542602598667145
UV,M4_005,Lab_a,-2.000000000000071,12.614581108093262,12.416709928108233,0.879482901185651,0.5224623084068298
UV,M4_005,Lab_a,-1.8000000000000718,12.788464546203613,12.575605601619626,0.8999118746972166,0.6102061867713928
UV,M4_005,Lab_a,-1.6000000000000725,12.926684379577637,12.71428295463876,0.9177414096925718,0.6849269866943359
UV,M4_005,Lab_a,-1.4000000000000732,13.000458717346191,12.833222274505495,0.9330332559797958,0.6869603991508484
UV,M4_005,Lab_a,-1.200000000000074,13.025310516357422,12.934324436964406,0.9460318062435763,0.6359225511550903
UV,M4_005,Lab_a,-1.0000000000000746,13.058581352233887,13.020266566536856,0.9570812542855787,0.5749279260635376
UV,M4_005,Lab_a,-0.8000000000000753,13.097591400146484,13.093821805028742,0.9665381387027614,0.5522922277450562
UV,M4_005,Lab_a,-0.600000000000076,13.161391258239746,13.157288292864475,0.9746979278915798,0.5333566665649414
UV,M4_005,Lab_a,-0.40000000000007674,13.250714302062988,13.212139220982,0.9817500277558178,0.5149739980697632
UV,M4_005,Lab_a,-0.20000000000007745,13.324929237365723,13.258933796068735,0.9877663346432632,0.516062319278717
UV,M4_005,Lab_a,-7.815970093361102e-14,13.371047019958496,13.297442797924035,0.9927173780636012,0.5309136509895325
UV,M4_005,Lab_a,0.19999999999992113,13.40570068359375,13.326889543978234,0.9965033011277676,0.5660704970359802
UV,M4_005,Lab_a,0.3999999999999204,13.437511444091797,13.346186810043685,0.9989843210862404,0.6216655373573303
UV,M4_005,Lab_a,0.5999999999999197,13.440600395202637,13.354086716761064,1.0,0.6896843910217285
UV,M4_005,Lab_a,0.799999999999919,13.431763648986816,13.34921449761163,0.9993735862421755,0.7758007049560547
UV,M4_005,Lab_a,0.9999999999999183,13.422506332397461,13.330022576120477,0.9969061102743626,0.8489379286766052
UV,M4_005,Lab_a,1.1999999999999176,13.403220176696777,13.294742372081709,0.9923701884467683,0.8711893558502197
UV,M4_005,Lab_a,1.3999999999999169,13.370144844055176,13.24141076543573,0.985513425418404,0.8669400811195374
UV,M4_005,Lab_a,1.5999999999999162,13.332468032836914,13.168034091342339,0.976079498752596,0.8745585680007935
UV,M4_005,Lab_a,1.7999999999999154,13.271862030029297,13.072897875849385,0.9638479811577713,0.8960311412811279
UV,M4_005,Lab_a,1.9999999999999147,13.168347358703613,12.954978182385796,0.9486872266763922,0.9105217456817627
UV,M4_005,Lab_a,2.199999999999914,13.027471542358398,12.81436324645853,0.9306085796125209,0.9471580386161804
UV,M4_005,Lab_a,2.3999999999999133,12.849111557006836,12.652575068927721,0.9098077212869202,0.9786708354949951
UV,M4_005,Lab_a,2.5999999999999126,12.618796348571777,12.472679681932291,0.8866788467583198,0.9816004633903503
UV,M4_005,Lab_a,2.799999999999912,12.357678413391113,12.279127837757493,0.8617941824349823,0.9861955642700195
UV,M4_005,Lab_a,2.999999999999911,12.07696533203125,12.077329189003432,0.8358492390708017,1.0007433891296387
UV,M4_005,Lab_a,3.1999999999999105,11.797553062438965,11.873034765834085,0.8095834178104895,1.0208674669265747
UV,M4_005,Lab_a,3.3999999999999098,11.54055404663086,11.671654967685514,0.7836923254274952,1.0343273878097534
UV,M4_005,Lab_a,3.599999999999909,11.345305442810059,11.47765335545742,0.7587498351140344,1.0379530191421509
UV,M4_005,Lab_a,3.7999999999999083,11.178119659423828,11.294133366573348,0.7351549510690216,1.0424749851226807
UV,M4_005,Lab_a,3.9999999999999076,11.006857872009277,11.122677321963469,0.7131111098722889,1.0215389728546143
UV,M4_005,Lab_a,4.199999999999907,10.857171058654785,10.963444377008132,0.6926387738874585,0.9725104570388794
UV,M4_005,Lab_a,4.399999999999906,10.731474876403809,10.81547877854936,0.6736150633940419,0.8909028768539429
UV,M4_005,Lab_a,4.5999999999999055,10.631114959716797,10.677141111008101,0.6558292012405986,0.7861624360084534
UV,M4_005,Lab_a,4.799999999999905,10.542511940002441,10.546553242209669,0.6390397188484069,0.6950263977050781
UV,M4_005,Lab_a,4.999999999999904,10.451630592346191,10.421953290453628,0.6230200937842669,0.6098283529281616
UV,M4_005,Lab_a,5.199999999999903,10.306830406188965,10.301871922528624,0.6075814161263975,0.5246838927268982
UV,M4_005,Lab_a,5.399999999999903,10.144367218017578,10.18509772919898,0.5925679368437492,0.5024858117103577
UV,M4_005,Lab_a,5.599999999999902,10.001976013183594,10.070478084423744,0.5778314645706356,0.5054288506507874
UV,M4_005,Lab_a,5.799999999999901,9.908490180969238,9.956657025156563,0.5631976652138466,0.5127273797988892
UV,M4_005,Lab_a,5.9999999999999005,9.846063613891602,9.841879928658862,0.5484409496137972,0.5243890881538391
UV,M4_005,Lab_a,6.1999999999999,9.78366756439209,9.723976325381072,0.5332822638229759,0.5598986148834229
UV,M4_005,Lab_a,6.399999999999899,9.694174766540527,9.600564814187143,0.5174154347426846,0.59337317943573
UV,M4_005,Lab_a,6.599999999999898,9.55733871459961,9.469453735068821,0.5005586840005763,0.6302947998046875
UV,M4_005,Lab_a,6.799999999999898,9.4237699508667,9.329152594148477,0.4825203810803987,0.702098548412323
UV,M4_005,Lab_a,6.999999999999897,9.300472259521484,9.179376716128186,0.4632639257148684,0.8045970797538757
UV,M4_005,Lab_a,7.199999999999896,9.14523696899414,9.021415460211129,0.44295508884303375,0.8687725067138672
UV,M4_005,Lab_a,7.3999999999998956,8.940110206604004,8.858248463476848,0.4219769578430897,0.9201553463935852
UV,M4_005,Lab_a,7.599999999999895,8.707174301147461,8.69433727012266,0.40090314662291365,0.9661322832107544
UV,M4_005,Lab_a,7.799999999999894,8.424479484558105,8.535081720545612,0.38042790439647234,0.960430920124054
UV,M4_005,Lab_a,7.999999999999893,8.169656753540039,8.38602805912752,0.36126430331394355,0.91862553358078
UV,M4_005,Lab_a,8.199999999999893,8.016777038574219,8.251998917691463,0.34403238176650897,0.8893793821334839
UV,M4_005,Lab_a,8.399999999999892,7.916437149047852,8.136354996547475,0.3291642198485904,0.8700535297393799
UV,M4_005,Lab_a,8.599999999999891,7.8534088134765625,8.040565422598618,0.31684870095722784,0.832227349281311
UV,M4_005,Lab_a,8.79999999999989,7.826906204223633,7.964182824884192,0.30702830729282327,0.7424356341362
UV,M4_005,Lab_a,8.99999999999989,7.8108296394348145,7.9051983491646975,0.29944476354088634,0.646664559841156
UV,M4_005,Lab_a,9.19999999999989,7.803081035614014,7.860660329256537,0.2937185784984965,0.5995547771453857
UV,M4_005,Lab_a,9.399999999999888,7.80640983581543,7.827381697813419,0.28943999579558954,0.6234756708145142
UV,M4_005,Lab_a,9.599999999999888,7.808212757110596,7.802561933730614,0.28624895672066725,0.7137835025787354
UV,M4_005,Lab_a,9.799999999999887,7.800882339477539,7.7841791103173605,0.2838855052541916,0.8248132467269897
UV,M4_005,Lab_a,9.999999999999886,7.769725322723389,7.771066462560596,0.282199632204475,0.89548259973526
UV,M4_005,Lab_a,10.19999999999989,7.726748943328857,7.762668570416635,0.2811199280667178,0.9355823397636414
UV,M4_005,Lab_a,10.399999999999885,7.672074794769287,7.7585560456461415,0.28059118705228075,0.9469722509384155
UV,M4_005,Lab_a,10.59999999999988,7.652351379394531,7.757855668793807,0.2805011406724879,0.9298774003982544
UV,M4_005,Lab_a,10.799999999999883,7.689284801483154,7.758796165449665,0.28062205888785297,0.9231519103050232
UV,M4_005,Lab_a,10.999999999999886,7.762136459350586,7.758547264156871,0.2805900580296476,0.9531424641609192
UV,M4_005,Lab_a,11.199999999999882,7.838201522827148,7.753443581381618,0.2799338853477678,0.9999141693115234
UV,M4_005,Lab_a,11.399999999999878,7.896324634552002,7.739566476948203,0.278149727273337,1.0566949844360352
UV,M4_005,Lab_a,11.59999999999988,7.90971040725708,7.713532765657816,0.2748026128642029,1.11050283908844
UV,M4_005,Lab_a,11.799999999999883,7.87180757522583,7.673266920774809,0.2696256948251049,1.162044644355774
UV,M4_005,Lab_a,11.99999999999988,7.775854587554932,7.618546035507675,0.26259031437107666,1.2563271522521973
UV,M4_005,Lab_a,12.199999999999875,7.658178329467773,7.551166530151201,0.2539274345095234,1.3205511569976807
UV,M4_005,Lab_a,12.399999999999878,7.51724100112915,7.4746939578128435,0.2440954729454498,1.3742302656173706
UV,M4_005,Lab_a,12.59999999999988,7.3626322746276855,7.393861658053069,0.233702987900519,1.3880962133407593
UV,M4_005,Lab_a,12.799999999999876,7.215897083282471,7.31375954320285,0.22340438161166884,1.3264836072921753
UV,M4_005,Lab_a,12.999999999999872,7.104538440704346,7.238989090817277,0.21379125900438076,1.2167659997940063
UV,M4_005,Lab_a,13.199999999999875,7.026980400085449,7.172955059167525,0.20530136463769777,1.1123762130737305
UV,M4_005,Lab_a,13.399999999999878,6.982460021972656,7.117407992756327,0.1981597633386657,1.0247547626495361
UV,M4_005,Lab_a,13.599999999999874,6.966332912445068,7.072304760238569,0.19236090977626713,0.9513141512870789
UV,M4_005,Lab_a,13.79999999999987,6.982488632202148,7.035973179148503,0.18768981401059778,0.9528834819793701
UV,M4_005,Lab_a,13.999999999999872,7.000932693481445,7.005522872080992,0.18377486464316506,0.9602765440940857
UV,M4_005,Lab_a,14.199999999999875,7.01149320602417,6.977402214629098,0.1801594347606682,0.9683628678321838
UV,M4_005,Lab_a,14.39999999999987,7.0133376121521,6.94799786879606,0.17637896302803174,1.0089510679244995
UV,M4_005,Lab_a,14.599999999999866,7.001182556152344,6.914187497750645,0.17203201537842533,1.058571457862854
UV,M4_005,Lab_a,14.79999999999987,6.96132230758667,6.873784672035344,0.16683748592340464,1.1051043272018433
UV,M4_005,Lab_a,14.999999999999872,6.9244160652160645,6.825830958480742,0.160672150377513,1.137380838394165
UV,M4_005,Lab_a,15.199999999999868,6.855118274688721,6.770719592354698,0.1535865663971889,1.147839069366455
UV,M4_005,Lab_a,15.399999999999864,6.757166862487793,6.710134578239709,0.14579724387378987,1.1515388488769531
UV,M4_005,Lab_a,15.599999999999866,6.657835006713867,6.646811140787558,0.13765584645381224,1.1762622594833374
UV,M4_005,Lab_a,15.79999999999987,6.553238391876221,6.584137429249166,0.12959798329998942,1.202882170677185
UV,M4_005,Lab_a,15.999999999999865,6.419360637664795,6.525652485120766,0.12207866356005442,1.1765977144241333
UV,M4_005,Lab_a,16.19999999999986,6.348636150360107,6.474524674214063,0.11550523917639759,1.0742173194885254
UV,M4_005,Lab_a,16.399999999999864,6.301935195922852,6.433108599482385,0.11018043784638656,1.0315803289413452
UV,M4_005,Lab_a,16.599999999999866,6.293488025665283,6.402663945204582,0.10626621524947345,1.0452078580856323
UV,M4_005,Lab_a,16.799999999999862,6.292325019836426,6.3832822064945365,0.10377433477239294,1.0889225006103516
UV,M4_005,Lab_a,16.999999999999858,6.308082103729248,6.374011504598215,0.10258241482084063,1.133695363998413
UV,M4_005,Lab_a,17.19999999999986,6.337893962860107,6.373119752232926,0.10246776358429789,1.139177680015564
UV,M4_005,Lab_a,17.399999999999864,6.371965408325195,6.378406408944493,0.1031474609450798,1.1144959926605225
UV,M4_005,Lab_a,17.59999999999986,6.3841094970703125,6.387475159617234,0.10431341633695605,1.1031378507614136
UV,M4_005,Lab_a,17.799999999999855,6.416839122772217,6.397911965949202,0.10565526055076858,1.0663104057312012
UV,M4_005,Lab_a,17.999999999999858,6.424229145050049,6.407358042729837,0.10686972818273949,1.0249148607254028
UV,M4_005,Lab_a,18.19999999999986,6.4351348876953125,6.4135130138396335,0.10766106339651717,0.9890196919441223
UV,M4_005,Lab_a,18.399999999999856,6.448184013366699,6.41413553103116,0.1077410994789048,0.9070188403129578
UV,M4_005,Lab_a,18.599999999999852,6.472271919250488,6.407097243609131,0.10683619763901232,0.8136136531829834
UV,M4_005,Lab_a,18.799999999999855,6.500514507293701,6.390518455629454,0.10470468824667886,0.7400166392326355
UV,M4_005,Lab_a,18.999999999999858,6.501284599304199,6.362960018065045,0.10116154211448987,0.6786453127861023
UV,M4_005,Lab_a,19.199999999999854,6.454755783081055,6.323606942403715,0.09610197741698852,0.616258978843689
UV,M4_005,Lab_a,19.39999999999985,6.371716499328613,6.272363254279147,0.08951365487681151,0.5705356001853943
UV,M4_005,Lab_a,19.599999999999852,6.273461818695068,6.209829954055889,0.08147384419083877,0.5838114023208618
UV,M4_005,Lab_a,19.799999999999855,6.175266742706299,6.13717087649035,0.07213217781214563,0.650295078754425
UV,M4_005,Lab_a,19.99999999999985,6.085199356079102,6.055938010430291,0.061688192571159726,0.7601099610328674
UV,M4_005,Lab_a,20.199999999999847,5.996408462524414,5.967930519293864,0.05037320415445815,0.8797420859336853
UV,M4_005,Lab_a,20.39999999999985,5.917726039886475,5.8751373797960005,0.038442932253625425,0.9204549789428711
UV,M4_005,Lab_a,20.599999999999852,5.820121765136719,5.779752641719894,0.026179462490714123,0.9198764562606812
UV,M4_005,Lab_a,20.799999999999848,5.693080425262451,5.684204007573751,0.013894920860964331,0.8909367918968201
UV,M4_005,Lab_a,20.999999999999844,5.554187297821045,5.591118493137392,0.0019270587618463282,0.8763485550880432
UV,M4_005,Lab_a,21.199999999999847,5.419372081756592,5.503181014549001,-0.009378928248727016,0.8480756878852844
UV,M4_005,Lab_a,21.39999999999985,5.313309192657471,5.422886758590453,-0.019702237825752294,0.798082709312439
UV,M4_005,Lab_a,21.599999999999845,5.240976333618164,5.352251362801635,-0.028783722536191866,0.7304537892341614
UV,M4_005,Lab_a,21.79999999999984,5.187255859375,5.2925600773976695,-0.03645813972730232,0.6490203738212585
UV,M4_005,Lab_a,21.999999999999844,5.1282429695129395,5.244231580199522,-0.042671660632539125,0.6015021800994873
NIR,M4_005,Lab_a,-22.0,-7.3178629875183105,-7.223885742195442,-0.049399412989863944,0.5659061670303345
NIR,M4_005,Lab_a,-21.8,-7.093127250671387,-7.20324523502101,-0.037046728026972335,0.47559013962745667
NIR,M4_005,Lab_a,-21.6,-7.117105484008789,-7.184299630980457,-0.02570838851007704,0.3948083221912384
NIR,M4_005,Lab_a,-21.400000000000002,-7.116790294647217,-7.168268823613577,-0.01611446179934329,0.270018994808197
NIR,M4_005,Lab_a,-21.200000000000003,-6.96830940246582,-7.15564765914656,-0.00856109757198432,0.2639314532279968
NIR,M4_005,Lab_a,-21.000000000000004,-7.160799026489258,-7.146143063434194,-0.002872900303269266,0.36351263523101807
NIR,M4_005,Lab_a,-20.800000000000004,-7.230043411254883,-7.138859966710912,0.0014858007023151227,0.4389600455760956
NIR,M4_005,Lab_a,-20.600000000000005,-7.220051288604736,-7.132651379749595,0.005201441899972503,0.519018828868866
NIR,M4_005,Lab_a,-20.400000000000006,-7.151827812194824,-7.12646709106534,0.008902541354098804,0.5298486351966858
NIR,M4_005,Lab_a,-20.200000000000006,-7.134724140167236,-7.119579508131686,0.01302453997633263,0.5841931104660034
NIR,M4_005,Lab_a,-20.000000000000007,-6.944287300109863,-7.111683665612597,0.017749949789698283,0.5445173382759094
NIR,M4_005,Lab_a,-19.800000000000008,-7.103491306304932,-7.102938907778038,0.022983408332853665,0.6002748012542725
NIR,M4_005,Lab_a,-19.60000000000001,-7.196264266967773,-7.094040044674372,0.02830909396249952,0.5098217129707336
NIR,M4_005,Lab_a,-19.40000000000001,-7.174283027648926,-7.086293760871076,0.032944997656464935,0.5073316097259521
